title,movieId,genres,tmdbId,content
"All This, and Heaven Too (1940)",38164,Drama|Romance,43807,Drama Romance
All Watched Over by Machines of Loving Grace (2011),92475,Documentary,192695,Documentary
All Yours (2016),158882,Comedy|Drama|Romance,387398,Comedy Drama Romance
All is Bright (2013),106883,Comedy|Drama,174311,Comedy Drama
All of Me (1984),8610,Comedy|Fantasy,10631,Comedy Fantasy
All or Nothing (2002),5788,Drama,12454,Drama
All the Boys Love Mandy Lane (2006),59738,Horror|Mystery|Thriller,9022,Horror Mystery Thriller
All the King's Men (1949),1942,Drama,25430,Drama
All the King's Men (2006),48326,Drama,1717,Drama
All the President's Men (1976),6787,Drama|Thriller,891,Drama Thriller
All the Pretty Horses (2000),4031,Drama|Romance|Western,21355,Drama Romance Western
All the Real Girls (2003),6159,Drama|Romance,13132,Drama Romance
All the Right Moves (1983),5226,Drama|Romance,18172,Drama Romance
All the Vermeers in New York (1990),3531,Comedy|Drama|Romance,123757,Comedy Drama Romance
All-Star Superman (2011),84414,Action|Adventure|Animation|Sci-Fi,56590,Action Adventure Animation Sci-Fi
Allan Quatermain and the Lost City of Gold (1987),2748,Action|Adventure|Comedy,9710,Action Adventure Comedy
Allegro non troppo (1977),7304,Animation|Comedy|Fantasy|Musical,22561,Animation Comedy Fantasy Musical
Alles Inklusive (2014),176415,Comedy|Drama,258357,Comedy Drama
Alligator (1980),2525,Action|Horror|Sci-Fi,33518,Action Horror Sci-Fi
"Allnighter, The (1987)",2244,Comedy|Romance,37818,Comedy Romance
Almost Famous (2000),3897,Drama,786,Drama
Almost Heroes (1998),1887,Adventure|Comedy|Western,14342,Adventure Comedy Western
Almost an Angel (1990),26676,Comedy,25943,Comedy
Aloha (2015),134528,Comedy|Drama|Romance,222936,Comedy Drama Romance
Alone in the Dark (2005),31424,Action|Horror|Sci-Fi|Thriller,12142,Action Horror Sci-Fi Thriller
Alone in the Dark II (2008),62299,Action|Horror,12683,Action Horror
Along Came Polly (2004),7173,Comedy|Romance,5966,Comedy Romance
Along Came a Spider (2001),4238,Action|Crime|Mystery|Thriller,2043,Action Crime Mystery Thriller
Alpha (2018),185031,Adventure|Thriller,399360,Adventure Thriller
Alpha Dog (2007),50442,Crime|Drama,7457,Crime Drama
Alpha and Omega 3: The Great Wolf Games (2014),111146,Action|Adventure|Animation|Children|Comedy,258096,Action Adventure Animation Children Comedy
"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",680,Drama|Mystery|Romance|Sci-Fi|Thriller,8072,Drama Mystery Romance Sci-Fi Thriller
Altered (2006),61692,Horror|Sci-Fi|Thriller,14458,Horror Sci-Fi Thriller
Altered States (1980),4713,Drama|Sci-Fi,11542,Drama Sci-Fi
Alvarez Kelly (1966),2896,Western,60285,Western
Alvin and the Chipmunks (2007),56176,Children|Comedy,6477,Children Comedy
Alvin and the Chipmunks: Chipwrecked (2011),91671,Animation|Comedy,55301,Animation Comedy
Alvin and the Chipmunks: The Squeakquel (2009),73042,Animation|Children|Comedy|Musical,23398,Animation Children Comedy Musical
Always (1989),4564,Drama|Fantasy|Romance,11352,Drama Fantasy Romance
Always Watching: A Marble Hornets Story (2015),140016,Horror,329289,Horror
Amadeus (1984),1225,Drama,279,Drama
Amanda Knox (2016),164540,Documentary,411009,Documentary
Amarcord (1973),7089,Comedy|Drama,7857,Comedy Drama
Amateur (1994),149,Crime|Drama|Thriller,30157,Crime Drama Thriller
Amazing Grace (2006),51471,Drama|Romance,15163,Drama Romance
Amazing Grace and Chuck (1987),4078,Drama,74340,Drama
"Amazing Panda Adventure, The (1995)",146,Adventure|Children,30765,Adventure Children
"Amazing Spider-Man, The (2012)",95510,Action|Adventure|Sci-Fi|IMAX,1930,Action Adventure Sci-Fi IMAX
"Amazing Transparent Man, The (1960)",6836,Sci-Fi,31634,Sci-Fi
Amazon Women on the Moon (1987),4079,Comedy|Sci-Fi,5709,Comedy Sci-Fi
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4973,Comedy|Romance,194,Comedy Romance
Amen. (2002),6041,Drama,9045,Drama
Amer (2009),83601,Drama|Horror,43950,Drama Horror
America's Sweethearts (2001),4639,Comedy|Romance,11467,Comedy Romance
"American Astronaut, The (2001)",4777,Comedy|Musical|Sci-Fi,21538,Comedy Musical Sci-Fi
American Beauty (1999),2858,Drama|Romance,14,Drama Romance
American Buffalo (1996),806,Crime|Drama,31546,Crime Drama
"American Carol, An (2008)",62586,Comedy|Fantasy,13948,Comedy Fantasy
American Dreamz (2006),45106,Comedy|Drama,9310,Comedy Drama
American Drug War: The Last White Hope (2007),76751,Crime|Documentary,25572,Crime Documentary
American Fable (2017),169180,Thriller,381064,Thriller
American Flyers (1985),3214,Drama,14040,Drama
"American Friend, The (Amerikanische Freund, Der) (1977)",6021,Crime|Drama|Mystery|Thriller,11222,Crime Drama Mystery Thriller
American Gangster (2007),55765,Crime|Drama|Thriller,4982,Crime Drama Thriller
American Gigolo (1980),3649,Drama,2768,Drama
American Graffiti (1973),3363,Comedy|Drama,838,Comedy Drama
American Grindhouse (2010),87287,Documentary,70862,Documentary
American Hardcore (2006),52299,Documentary,16018,Documentary
"American Haunting, An (2005)",45361,Drama|Horror|Mystery|Thriller,10008,Drama Horror Mystery Thriller
American Heist (2015),126420,Action,250066,Action
American History X (1998),2329,Crime|Drama,73,Crime Drama
American Hustle (2013),106916,Crime|Drama,168672,Crime Drama
American Made (2017),176751,Crime|Thriller,337170,Crime Thriller
American Me (1992),6022,Drama,13199,Drama
American Movie (1999),3007,Documentary,14242,Documentary
American Ninja (1985),4565,Action|Adventure,12500,Action Adventure
American Outlaws (2001),4721,Action|Comedy|Western,13496,Action Comedy Western
American Pie (1999),2706,Comedy|Romance,2105,Comedy Romance
American Pie 2 (2001),4718,Comedy,2770,Comedy
American Pie Presents Beta House (American Pie 6: Beta House) (2007),59429,Comedy,8277,Comedy
American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),50189,Comedy|Romance,8275,Comedy Romance
American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),39715,Comedy,8274,Comedy
American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),73106,Comedy,26123,Comedy
American Pop (1981),3725,Animation|Musical,29204,Animation Musical
"American President, The (1995)",11,Comedy|Drama|Romance,9087,Comedy Drama Romance
American Psycho (2000),3535,Crime|Horror|Mystery|Thriller,1359,Crime Horror Mystery Thriller
American Psycho II: All American Girl (2002),27473,Comedy|Crime|Horror|Mystery|Thriller,10726,Comedy Crime Horror Mystery Thriller
American Reunion (American Pie 4) (2012),93831,Comedy,71552,Comedy
American Sniper (2014),114662,Action|War,190859,Action War
American Splendor (2003),6620,Comedy|Drama,2771,Comedy Drama
"American Tail, An (1986)",2141,Adventure|Animation|Children|Comedy,4978,Adventure Animation Children Comedy
"American Tail: Fievel Goes West, An (1991)",2142,Adventure|Animation|Children|Musical|Western,10380,Adventure Animation Children Musical Western
American Ultra (2015),140711,Action|Comedy|Sci-Fi|Thriller,261392,Action Comedy Sci-Fi Thriller
American Wedding (American Pie 3) (2003),6586,Comedy,8273,Comedy
"American Werewolf in London, An (1981)",1321,Comedy|Horror|Thriller,814,Comedy Horror Thriller
"American Werewolf in Paris, An (1997)",2793,Comedy|Horror|Romance|Thriller,9406,Comedy Horror Romance Thriller
"American in Paris, An (1951)",900,Musical|Romance,2769,Musical Romance
"American, The (2010)",80126,Drama|Thriller,27579,Drama Thriller
American: The Bill Hicks Story (2009),86290,Comedy|Documentary,46105,Comedy Documentary
"Americanization of Emily, The (1964)",8190,Comedy|Drama|War,42791,Comedy Drama War
Americathon (1979),8427,Comedy|Sci-Fi,47819,Comedy Sci-Fi
Amistad (1997),1693,Drama|Mystery,11831,Drama Mystery
Amityville 1992: It's About Time (1992),1322,Horror,41671,Horror
Amityville 3-D (1983),1323,Horror,27214,Horror
"Amityville Curse, The (1990)",1328,Horror,41848,Horror
"Amityville Horror, The (1979)",1327,Drama|Horror|Mystery|Thriller,11449,Drama Horror Mystery Thriller
"Amityville Horror, The (2005)",33085,Horror|Thriller,10065,Horror Thriller
Amityville II: The Possession (1982),1326,Horror,16235,Horror
Amityville: A New Generation (1993),1325,Horror,33519,Horror
Amityville: Dollhouse (1996),1324,Horror,52263,Horror
Amores Perros (Love's a Bitch) (2000),4235,Drama|Thriller,55,Drama Thriller
Amos & Andrew (1993),1440,Comedy,31000,Comedy
Amy (2015),137337,Documentary,331781,Documentary
Amy's O (a.k.a. Amy's Orgasm) (2001),5532,Comedy|Romance,26942,Comedy Romance
An Amazing Couple (2002),7264,Comedy|Romance,44539,Comedy Romance
Anacleto: Agente secreto (2015),150993,Action|Comedy,284514,Action Comedy
Anaconda (1997),1499,Action|Adventure|Thriller,9360,Action Adventure Thriller
Anaconda: The Offspring (2008),95796,Action|Horror|Sci-Fi|Thriller,14863,Action Horror Sci-Fi Thriller
Anacondas: The Hunt for the Blood Orchid (2004),8830,Adventure|Drama|Horror|Sci-Fi|Thriller,11237,Adventure Drama Horror Sci-Fi Thriller
Analyze That (2002),5900,Comedy|Crime,9932,Comedy Crime
Analyze This (1999),2539,Comedy,9535,Comedy
"Anarchist Cookbook, The (2002)",6551,Comedy|Romance,20439,Comedy Romance
Anastasia (1956),6516,Drama,38171,Drama
Anastasia (1997),1688,Adventure|Animation|Children|Drama|Musical,9444,Adventure Animation Children Drama Musical
Anatomy of a Murder (1959),3801,Drama|Mystery,93,Drama Mystery
Anchorman 2: The Legend Continues (2013),107348,Comedy,109443,Comedy
Anchorman: The Legend of Ron Burgundy (2004),8641,Comedy,8699,Comedy
Anchors Aweigh (1945),3599,Comedy|Musical,17889,Comedy Musical
And God Created Woman (Et Dieu... créa la femme) (1956),3845,Drama,8420,Drama
And Now... Ladies and Gentlemen... (2002),6588,Romance|Thriller,50350,Romance Thriller
And So It Goes (2014),112749,Comedy|Drama|Romance,253235,Comedy Drama Romance
And Starring Pancho Villa as Himself (2003),27692,Action|Comedy|Drama|War,24241,Action Comedy Drama War
And Then There Were None (1945),4969,Crime|Mystery,4886,Crime Mystery
And Your Mother Too (Y tu mamá también) (2001),5225,Drama|Romance,1391,Drama Romance
And the Band Played On (1993),2071,Drama,2887,Drama
And the Ship Sails On (E la nave va) (1983),2897,Comedy|War,5622,Comedy War
"Andalusian Dog, An (Chien andalou, Un) (1929)",25771,Fantasy,626,Fantasy
Andre (1994),577,Adventure|Children|Drama,21352,Adventure Children Drama
Andrei Rublev (Andrey Rublyov) (1969),26150,Drama|War,895,Drama War
Andrew Dice Clay: Dice Rules (1991),193609,Comedy,37891,Comedy
Android (1982),5919,Sci-Fi,38849,Sci-Fi
"Andromeda Strain, The (1971)",6303,Mystery|Sci-Fi,10514,Mystery Sci-Fi
Angel Baby (1995),1428,Drama,2892,Drama
Angel Eyes (2001),4305,Romance|Thriller,5852,Romance Thriller
Angel Heart (1987),3706,Film-Noir|Horror|Mystery|Thriller,635,Film-Noir Horror Mystery Thriller
"Angel at My Table, An (1990)",6671,Drama,2891,Drama
Angel's Egg (Tenshi no tamago) (1985),114627,Animation|Drama|Fantasy,15916,Animation Drama Fantasy
Angel-A (2005),47725,Comedy|Drama|Fantasy|Romance,11227,Comedy Drama Fantasy Romance
Angela's Ashes (1999),3179,Drama,10397,Drama
Angels & Demons (2009),68554,Crime|Drama|Mystery|Thriller,13448,Crime Drama Mystery Thriller
Angels and Insects (1995),85,Drama|Romance,8447,Drama Romance
Angels in the Outfield (1994),1021,Children|Comedy,24795,Children Comedy
Angels with Dirty Faces (1938),8600,Crime|Drama|Film-Noir|Thriller,13696,Crime Drama Film-Noir Thriller
"Angels' Share, The (2012)",95939,Comedy|Drama,103747,Comedy Drama
Anger Management (2003),6287,Comedy,9506,Comedy
Angie (1994),6788,Comedy|Drama|Romance,83714,Comedy Drama Romance
"Angriest Man in Brooklyn, The (2014)",112580,Comedy|Drama,152790,Comedy Drama
"Angry Red Planet, The (1959)",4942,Sci-Fi,6974,Sci-Fi
Angst  (1983),100306,Drama|Horror,18912,Drama Horror
Angus (1995),700,Comedy,25969,Comedy
"Angus, Thongs and Perfect Snogging (2008)",62718,Comedy|Romance,12689,Comedy Romance
Animal Crackers (1930),7706,Comedy|Musical,13913,Comedy Musical
Animal Factory (2000),8495,Crime|Drama,9791,Crime Drama
Animal Farm (1954),35347,Animation|Drama,11848,Animation Drama
Animal House (1978),3421,Comedy,8469,Comedy
"Animal, The (2001)",4340,Comedy,11090,Comedy
Animals are Beautiful People (1974),6408,Comedy|Documentary,147729,Comedy Documentary
"Animatrix, The (2003)",27660,Action|Animation|Drama|Sci-Fi,55931,Action Animation Drama Sci-Fi
Anna Christie (1930),8518,Drama,42812,Drama
Anna Karenina (1935),7092,Drama|Romance,70881,Drama Romance
Anna Karenina (1997),1496,Drama|Romance,50512,Drama Romance
Anna Karenina (2012),97936,Drama,96724,Drama
Anna and the King (1999),3155,Drama|Romance,1439,Drama Romance
Annabelle (2014),114713,Horror,250546,Horror
Annabelle: Creation (2017),175199,Horror,396422,Horror
Annapolis (2006),43556,Drama,13275,Drama
Anne Frank Remembered (1995),116,Documentary,51352,Documentary
Anne of Green Gables (1985),26528,Children|Drama,17663,Children Drama
Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),74282,Children|Drama|Romance,40724,Children Drama Romance
Anne of the Thousand Days (1969),8191,Drama,22522,Drama
Annie (1982),4039,Children|Musical,15739,Children Musical
Annie Get Your Gun (1950),25959,Comedy|Musical|Romance|Western,25209,Comedy Musical Romance Western
Annie Hall (1977),1230,Comedy|Romance,703,Comedy Romance
Annihilation (2018),182715,Adventure|Mystery|Sci-Fi|Thriller,300668,Adventure Mystery Sci-Fi Thriller
"Anniversary Party, The (2001)",4345,Drama,26475,Drama
Anomalisa (2015),139855,Animation|Comedy|Fantasy,291270,Animation Comedy Fantasy
Another 48 Hrs. (1990),5027,Action|Comedy|Crime|Drama|Thriller,11595,Action Comedy Crime Drama Thriller
Another Cinderella Story (2008),91266,Children|Comedy|Musical|Romance,15157,Children Comedy Musical Romance
Another Earth (2011),89039,Drama|Romance|Sci-Fi,55420,Drama Romance Sci-Fi
Another Gay Movie (2006),49735,Comedy,12795,Comedy
Another Stakeout (1993),415,Comedy|Thriller,9409,Comedy Thriller
Another Thin Man (1939),7831,Comedy|Crime|Drama|Mystery|Romance,14589,Comedy Crime Drama Mystery Romance
Another Woman (1988),4393,Drama,22478,Drama
"Ant Bully, The (2006)",47124,Adventure|Animation|Children|Comedy|Fantasy|IMAX,9906,Adventure Animation Children Comedy Fantasy IMAX
Ant-Man (2015),122900,Action|Adventure|Sci-Fi,102899,Action Adventure Sci-Fi
Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,363088,Action Adventure Comedy Fantasy Sci-Fi
Anthony Adverse (1936),8450,Adventure|Romance,37658,Adventure Romance
Anti-Social (2015),143001,Crime,330206,Crime
Antichrist (2009),69134,Drama|Fantasy,17609,Drama Fantasy
Antitrust (2001),4052,Crime|Drama|Thriller,9989,Crime Drama Thriller
Antonia's Line (Antonia) (1995),82,Comedy|Drama,880,Comedy Drama
Antonio Gaudí (1985),90245,Documentary,37239,Documentary
Antwone Fisher (2002),5955,Drama,13435,Drama
Antz (1998),2294,Adventure|Animation|Children|Comedy|Fantasy,8916,Adventure Animation Children Comedy Fantasy
Anvil! The Story of Anvil (2008),67665,Documentary|Musical,18094,Documentary Musical
Any Given Sunday (1999),3173,Drama,9563,Drama
Any Which Way You Can (1980),4714,Comedy,17169,Comedy
Anything Else (2003),6750,Comedy|Drama|Romance,10739,Comedy Drama Romance
Anything for Her (Pour elle) (2008),83796,Crime|Drama|Thriller,14556,Crime Drama Thriller
Anything for Love (2016),164753,Romance,379990,Romance
Anywhere But Here (1999),3051,Comedy|Drama,21349,Comedy Drama
"Apartment, The (1960)",909,Comedy|Drama|Romance,284,Comedy Drama Romance
"Apartment, The (Appartement, L') (1996)",6789,Drama|Mystery|Romance,12531,Drama Mystery Romance
Apocalypse Now (1979),1208,Action|Drama|War,28,Action Drama War
Apocalypto (2006),48304,Adventure|Drama|Thriller,1579,Adventure Drama Thriller
Apollo 13 (1995),150,Adventure|Drama|IMAX,568,Adventure Drama IMAX
Apollo 18 (2011),92192,Horror|Sci-Fi|Thriller,50357,Horror Sci-Fi Thriller
"Apostle, The (1997)",1694,Drama,2895,Drama
Appaloosa (2008),61986,Western,12690,Western
"Apple Dumpling Gang Rides Again, The (1979)",2016,Children|Comedy|Western,22328,Children Comedy Western
"Apple Dumpling Gang, The (1975)",1007,Children|Comedy|Western,18660,Children Comedy Western
"Apple, The (Sib) (1998)",2503,Drama,43978,Drama
Applesauce (2015),148632,Comedy,333088,Comedy
Appleseed (Appurushîdo) (2004),31184,Action|Animation|Fantasy|Sci-Fi,11633,Action Animation Fantasy Sci-Fi
April Fool's Day (1986),1330,Horror,24913,Horror
April Morning (1988),137218,Drama,88673,Drama
Apt Pupil (1998),2320,Drama|Thriller,9445,Drama Thriller
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),52462,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,13158,Action Adventure Animation Comedy Fantasy Mystery Sci-Fi
Aquamarine (2006),44225,Children|Comedy|Fantasy,14191,Children Comedy Fantasy
Arachnophobia (1990),2699,Comedy|Horror,6488,Comedy Horror
Ararat (2002),5817,Drama|War,16351,Drama War
Are We Done Yet? (2007),52279,Comedy,10172,Comedy
Are We There Yet? (2005),31422,Children|Comedy,11637,Children Comedy
Are You Scared? (2006),59131,Horror,25119,Horror
Argo (2012),97304,Drama|Thriller,68734,Drama Thriller
Ari Shaffir: Double Negative (2017),176329,Comedy,466986,Comedy
Ariel (1988),4470,Drama,2,Drama
"Aristocats, The (1970)",616,Animation|Children,10112,Animation Children
"Aristocrats, The (2005)",34338,Comedy|Documentary,15258,Comedy Documentary
Arizona Dream (1993),8254,Comedy|Drama|Fantasy|Romance,11044,Comedy Drama Fantasy Romance
Arlington Road (1999),2707,Thriller,1073,Thriller
Armageddon (1998),1917,Action|Romance|Sci-Fi|Thriller,95,Action Romance Sci-Fi Thriller
Armed and Dangerous (1986),2458,Comedy|Crime,2620,Comedy Crime
Armour of God (Long xiong hu di) (1987),2880,Action|Adventure|Comedy,10974,Action Adventure Comedy
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),2879,Action|Adventure|Comedy,10975,Action Adventure Comedy
Army of Darkness (1993),1215,Action|Adventure|Comedy|Fantasy|Horror,766,Action Adventure Comedy Fantasy Horror
Army of Shadows (L'armée des ombres) (1969),46855,Action|Drama|Thriller|War,15383,Action Drama Thriller War
Around the World in 80 Days (1956),952,Adventure|Comedy,2897,Adventure Comedy
Around the World in 80 Days (2004),8526,Adventure|Children|Comedy,10204,Adventure Children Comedy
Arrival (2016),164179,Sci-Fi,329865,Sci-Fi
"Arrival, The (1996)",748,Action|Sci-Fi|Thriller,10547,Action Sci-Fi Thriller
Arsenic and Old Lace (1944),1269,Comedy|Mystery|Thriller,212,Comedy Mystery Thriller
Art School Confidential (2006),45440,Comedy|Drama,9786,Comedy Drama
"Art of Getting By, The (2011)",92439,Drama|Romance,64678,Drama Romance
"Art of War, The (2000)",3879,Action|Thriller,11398,Action Thriller
"Art of the Steal, The (2009)",81910,Documentary,41999,Documentary
"Art of the Steal, The (2013)",108949,Crime,209247,Crime
Artemisia (1997),1695,Drama,39177,Drama
Arthur (1981),3524,Comedy|Romance,13665,Comedy Romance
